"acc_id","char_id","pledge_id","pledge_combat_cnt","combat_play_time","pledge_combat_cnt_change","combat_play_time_change"
22278,351280,30145,0.061923108088291,22.1097126233553,34,190879
22282,167419,8627,0.333292022945802,37.9518078029386,183,327648
22284,150990,28176,0,100.965629715221,0,871663
22285,188090,31076,17.9230972557903,93.435801454876,9841,806656
22290,397017,NA,0,0,0,0
22293,203520,38781,0,13.1053552545417,0,113142
22299,193,24194,0.0127488751946481,8.23419679990507,7,71088
22320,295258,6804,0.165735377530426,6.78445553348019,91,58572
22328,310499,10894,9.50883962732257,70.6522996858836,5221,609960
22330,392820,37104,0.0947059300173862,21.0191634044842,52,181464
22334,128767,NA,0,0,0,0
22336,114571,NA,0,0,0,0
22344,306060,20342,30.945162633181,55.7068525682527,16991,480932
22353,10225,32823,0.0418891613538439,72.6119291797616,23,626878
22354,5578,NA,0,0,0,0
22361,158303,10548,20.0339467344471,9.47590552282571,11000,81808
22363,17107,13246,0.0200339467344471,7.49577393529508,11,64713
22364,70591,19887,0.0218552146193968,39.5471486836089,12,341421
22368,281663,6804,0.169377913300325,8.69045525695585,93,75027
22374,313836,23908,0,0.0420466666436746,0,363
22378,344118,NA,0,0,0,0
22382,322134,4276,101.555718532682,44.5210492685842,55761,384362
22392,47890,30432,17.5133119816767,22.3659308784952,9616,193091
22396,241636,37843,0.0437104292387936,14.7129742251961,24,127021
22397,90473,35995,0.0109276073096984,42.5633889023452,6,367461
22399,282670,3128,0.061923108088291,3.09546864844507,34,26724
22407,110658,16601,95.4726837969501,58.5108903261317,52421,505140
22411,249828,24829,0,16.858049210249,0,145540
22423,70001,24048,0,0.12173842050276,0,1051
22430,204875,6294,0,1.43004999003528,0,12346
22434,120362,4582,147.340571892434,110.040412354887,80900,950008
22439,161238,37864,0,0.0316218732609454,0,273
22442,322622,NA,0,0,0,0
22444,376941,34438,13.3025406316729,39.3045984909041,7304,339327
22458,50385,22050,0,0.178843122032599,0,1544
22468,350973,30849,0.253156236008013,17.2258127545842,139,148715
22476,243406,29907,34.9155266223714,32.5641587517065,19171,281135
22477,40860,4453,0,37.2578640567616,0,321657
22479,361525,NA,0,0,0,0
22484,370678,10843,76.27287775381,187.119597161223,41879,1615453
22490,393681,NA,0,0,0,0
22492,363770,NA,0,0,0,0
22493,86634,NA,0,0,0,0
22495,121534,29580,0,1.14753808936332,0,9907
22500,305040,10639,0,29.3637471832086,0,253505
22502,69332,NA,0,0,0,0
22518,381800,29603,0.0182126788494974,15.3217821587475,10,132277
22525,324926,26073,0.0218552146193968,8.42219057390695,12,72711
22533,250744,2146,0.0163914109645476,82.7998480906277,9,714833
22534,380955,NA,0,0,0,0
22539,376549,34305,0.0983484657872857,13.4875976785751,54,116442
22540,110084,31073,41.7161409047737,46.5579380645319,22905,401947
22552,20566,24540,0.41524907776854,49.4062232787687,228,426537
22556,24244,27740,0,7.62457804909058,0,65825
22561,67572,26047,0,14.5349419204266,0,125484
22562,325108,NA,0,0,0,0
22564,99090,30289,0.0145701430795979,4.98386205420768,8,43027
22565,132699,29615,0.799536601492934,30.7013640052504,439,265053
22569,368116,22260,68.4833150098799,119.285350788767,37602,1029822
22574,106408,365,18.9266158603976,17.2417974377711,10392,148853
22580,89813,NA,0,0,0,0
22603,204077,34970,0,0.923057538521881,0,7969
22609,218437,10761,3.68624619913826,29.1796916644847,2024,251916
22611,72585,8771,1.0290163549966,51.2028785027633,565,442048
22616,357122,NA,0,0,0,0
22623,320613,10793,30.9943368660746,92.9116660097999,17018,802131
22626,56220,8893,0,0.0940548025197349,0,812
22630,332489,38910,0,1.27390975136951,0,10998
22634,206638,19353,0.101991001557185,18.4538534150697,56,159317
22640,324020,27106,0.0382466255839444,0.257724058628584,21,2225
22642,353356,5027,0.959808175368511,23.4443178384198,527,202401
22645,350384,12112,1.28945766254441,2.25279785000779,708,19449
22658,179549,NA,0,0,0,0
22661,208425,20979,0.0382466255839444,0.222048099052133,21,1917
22673,77593,36620,12.9127893042936,63.8650642075014,7090,551364
22674,232155,NA,0,0,0,0
22676,163499,32767,3.85926664820849,14.6771824345821,2119,126712
22679,9138,39033,0,12.0143427115203,0,103723
22680,214507,20052,0,45.3960369265079,0,391916
22685,286929,17848,0.132952555601331,18.3404548292731,73,158338
22687,295342,36997,2.10174313923199,18.1517660690457,1154,156709
22688,52329,25946,47.7645715506918,68.7117823132074,26226,593207
22700,355308,33617,3.93758116726133,52.245126178961,2162,451046
22701,228984,NA,0,0,0,0
22705,51226,NA,0,0,0,0
22716,151387,5545,0,0.0752901744308223,0,650
22731,272849,34300,0.185769324264873,20.2479603562374,102,174806
22733,367710,14999,10.5961365546376,47.984397292402,5818,414262
22736,200126,36525,3.34566910465266,73.7735986557104,1837,636907
22739,215035,35014,0,6.94650315506284,0,59971
22742,11568,3582,56.1879355185843,172.945121429764,30851,1493081
22746,85232,9074,0.131131287716381,27.575200131845,72,238064
22748,274841,NA,0,0,0,0
22754,365150,30139,0.0127488751946481,32.7208781455602,7,282488
22758,185662,36012,4.22352022519844,61.0470108940745,2319,527035
22765,38571,7422,6.56020692158895,32.0212586785415,3602,276448
22766,282028,4671,0,4.26964787645314,0,36861
22768,133648,34355,0,0.0404250321174723,0,349
22770,255577,NA,0,0,0,0
22774,360770,32900,115.832637482803,90.8122284535558,63600,784006
22778,123879,28372,0,11.696965668535,0,100983
22789,9036,NA,0,0,0,0
22790,127611,15664,0.0855995905926376,14.5127023612101,47,125292
22792,62567,NA,0,0,0,0
22798,37349,21153,0.0746719832829392,18.5064407061337,41,159771
22800,350766,34182,3.7900584685804,25.7510929519426,2081,222316
22803,150010,NA,0,0,0,0
22806,48820,4042,0.191233127919722,41.664771712754,105,359703
22807,313561,24295,0.254977503892963,23.4731597667787,140,202650
22808,256373,21883,0,0.00764484848066811,0,66
22814,260700,32257,0.0200339467344471,2.69307162387172,11,23250
22815,60649,NA,0,0,0,0
22816,157830,25706,28.7614624391262,43.8931292138311,15792,378941
22820,370910,32985,99.3610907313178,46.5728802683805,54556,402076
22822,314666,674,1.96332677997581,14.3220444733438,1078,123646
22823,361592,NA,0,0,0,0
22828,210064,638,51.7076165216079,42.0835009136269,28391,363318
22830,185973,25669,0.0200339467344471,1.56719393853696,11,13530
22844,130323,11516,0.0764932511678889,57.4861331366094,42,496293
22845,22086,14014,0.646550099157156,61.4116470003949,355,530183
22847,133138,24567,50.5310774679304,106.034511751017,27745,915424
22853,221140,3619,8.96974433337745,47.364006255092,4925,408906
22868,106051,NA,0,0,0,0
22871,218287,33767,0,53.535136444555,0,462183
22880,298186,28908,21.2450898779387,24.1178753219817,11665,208216
22884,139094,NA,0,0,0,0
22898,159196,13509,0.0254977503892963,20.7147594377085,14,178836
22902,230335,9071,4.44753617504725,9.51007567891354,2442,82103
22912,329045,24295,0.41342780988359,22.594233853577,227,195062
22913,31530,7488,0.0327828219290952,11.4233727577571,18,98621
22915,214982,15011,0,0.010656455457901,0,92
22920,298794,NA,0,0,0,0
22928,21220,36551,78.516679788068,246.259334190409,43111,2126022
22936,113674,16239,3.55511491142188,15.9615169793343,1952,137800
22947,52539,12512,0.00728507153979894,12.5428797360247,4,108286
22949,353761,4886,0.00910633942474868,11.8151133268726,5,102003
22950,55124,39573,43.5028046999094,36.7182072526489,23886,316998
22951,288221,21339,0,0.454868484599753,0,3927
22952,216452,NA,0,0,0,0
22955,348975,23781,0.222194681963868,66.490490505423,122,574030
22961,357234,15883,15.6082657740192,87.542434093544,8570,755777
22963,99959,NA,0,0,0,0
22966,385132,4582,146.517358808436,108.754340344571,80448,938905
22974,178928,34342,0.870566049005974,61.1046947507923,478,527533
22980,276679,1956,0.242228628698315,33.1793373923251,133,286446
22981,237924,37062,0,1.01375324095163,0,8752
22982,89156,26369,0,25.9932956515347,0,224407
22986,370510,11697,0,35.6959983459535,0,308173
22988,201801,16494,54.6744619061911,62.0951659531891,30020,536084
22998,92361,23034,0.611946009343111,27.8911872023793,336,240792
23002,23691,13926,0.251334968123063,22.358170198977,138,193024
23003,170091,NA,0,0,0,0
23010,237517,21511,2.79564620339784,23.6884896656508,1535,204509
23013,211590,14375,0,28.4152068164179,0,245316
23015,294711,39379,119.101813336288,44.0071069548156,65395,379925
23017,189395,NA,0,0,0,0
23022,80737,33118,1.77755745571094,31.3417938120627,976,270582
23023,82016,NA,0,0,0,0
23026,304718,3582,87.3188674760301,177.490794668784,47944,1532325
23028,205844,6327,0,6.64534245733955,0,57371
23036,291987,21837,0.00728507153979894,64.921327439247,4,560483
23042,315811,22101,0.27683271851236,24.942360647518,152,215334
23044,237569,10521,103.943400729851,66.7343148395412,57072,576135
23061,363601,10777,0.00728507153979894,19.7319330837923,4,170351
23066,59421,NA,0,0,0,0
23081,237466,30036,0,0,0,0
23088,284091,25727,0.528167686635423,14.6732441793042,290,126678
23089,142284,21757,57.7833661858003,45.7493215911449,31727,394966
23090,284924,560,0.642907563387257,19.0605763899446,353,164555
23095,139860,14219,0.0364253576989947,7.30963345789457,20,63106
23101,199909,NA,0,0,0,0
23105,7879,913,0.0218552146193968,17.0841513956167,12,147492
23107,159827,27407,0.0564593044334418,15.6436766121987,31,135056
23120,64364,NA,0,0,0,0
23128,204498,8043,0.247692432353164,27.0493272212052,136,233524
23130,8809,13551,0.14023762714113,14.257642416446,77,123090
23132,36868,NA,0,0,0,0
23140,373560,NA,0,0,0,0
23144,4487,27605,0.180305520610024,10.055639865943,99,86813
23149,302254,NA,0,0,0,0
23154,145280,NA,0,0,0,0
23159,282098,8034,0,2.27804901620151,0,19667
23162,183656,10793,30.9943368660746,92.9116660097999,17018,802131
23166,364474,7827,0.367896112759847,33.9529728923612,202,293125
23167,249065,38134,0,2.34685265252752,0,20261
23168,4170,25818,0.160271573875577,20.9368075367607,88,180753
23169,228761,1552,0,0.277878659168527,0,2399
23171,48895,NA,0,0,0,0
23173,263505,26030,49.5129887202435,75.5791728695991,27186,652495
23177,178187,8517,0,31.2600170995271,0,269876
23185,108762,13973,3.34749037253761,23.4314605932478,1838,202290
23186,18882,6433,44.2804860867829,40.7036057628663,24313,351405
23191,335778,NA,0,0,0,0
23194,128468,17429,0.599197134148463,62.5652083037127,329,540142
23195,50928,23134,0.227658485618717,24.7044436963166,125,213280
23200,283262,39016,0.622873616652809,21.3233357091847,342,184090
23205,75013,15570,0.0509955007785926,19.5020084741844,28,168366
23212,256646,NA,0,0,0,0
23214,132962,11034,0.954344371713661,34.320852267734,524,296301
23220,58858,26030,30.0454562980158,73.1309680591839,16497,631359
23225,245015,NA,0,0,0,0
23229,47341,16113,0.54820163336987,2.8868569497529,301,24923
23231,66057,NA,0,0,0,0
23235,124370,17386,0.923382817669516,41.6050028973596,507,359187
23240,7476,24582,0.608303473573212,47.8810760068754,334,413370
23242,91967,19353,0.101991001557185,18.5476765555143,56,160127
23245,89224,37343,0.225837217733767,24.2108876451631,124,209019
23249,298936,32550,0.0455316971237434,5.80626242106743,25,50127
23254,65266,7891,16.2402457300968,99.8468177231793,8917,862004
23258,43177,5008,0,20.140121660245,0,173875
23264,312765,34276,0.0437104292387936,7.36974976640164,24,63625
23265,49846,NA,0,0,0,0
23269,378863,NA,0,0,0,0
23271,171220,29877,0.668405313776553,18.6879479420308,367,161338
23280,68750,NA,0,0,0,0
23287,61449,NA,0,0,0,0
23288,42482,NA,0,0,0,0
23289,39476,39306,19.5349193339709,25.4600095544893,10726,219803
23292,275334,28295,9.15551365764232,18.089333139787,5027,156170
23318,360962,NA,0,0,0,0
23333,261297,26027,0,2.4996337911033,0,21580
23336,327421,NA,0,0,0,0
23341,163525,14999,10.5396772502041,45.2495106639618,5787,390651
23343,184407,NA,0,0,0,0
23345,158917,39306,21.6457688126276,27.480682005175,11885,237248
23349,183204,17723,0.0637443759732407,43.1351309038691,35,372397
23362,78917,14372,0,0.127877465494812,0,1104
23364,154222,17546,158.240860183858,229.929127018439,86885,1985039
23368,234298,27451,0.0309615540441455,9.11752429253499,17,78714
23369,338409,NA,0,0,0,0
23374,306284,1054,0.0983484657872857,20.594642651732,54,177799
23376,293493,28682,6.18684700517425,47.5640464570029,3397,410633
23377,250925,602,0.160271573875577,34.9813208440487,88,302003
23381,82949,33946,0.27319018274246,25.0929409963796,150,216634
23387,378999,15169,0,0,0,0
23389,272431,31475,0,0.223322240465578,0,1928
23392,242679,19492,0,20.4702401173647,0,176725
23394,297865,105,0,2.16453459936735,0,18687
23398,6278,32604,0.118382412521733,18.8403815874938,65,162654
23401,4565,27164,0,0.542784242127436,0,4686
23403,295888,23332,1.42423148603069,15.606379018096,782,134734
23414,24860,21891,1.88319099303803,61.0062383688443,1034,526683
23417,392212,15661,0,34.9888498614917,0,302068
23420,320387,11428,0.69026052839595,53.9828234048244,379,466048
23421,177230,27115,0.89788506728022,64.5425599463412,493,557213
23430,184297,1929,0.0218552146193968,3.26852021859838,12,28218
23431,193112,6958,1.85405070687883,21.9263520908568,1018,189296
23435,326350,32153,0.00182126788494974,32.6631942888424,1,281990
23438,200688,23616,0,2.65681650910734,0,22937
23439,148552,24432,0.0983484657872857,18.6057079053448,54,160628
23443,225523,NA,0,0,0,0
23445,177955,20426,0.0364253576989947,12.9474775503121,20,111779
23449,14185,NA,0,0,0,0
23453,55011,NA,0,0,0,0
23455,24753,20342,63.2162082866053,117.875455399271,34710,1017650
23459,195165,38887,0,37.8373667378037,0,326660
23462,32031,NA,0,0,0,0
23467,139567,7083,0.147522698680929,9.97027239124225,81,86076
23477,37786,29872,0,13.6454753828046,0,117805
23481,316285,8567,0,1.33113028393694,0,11492
23484,23661,13509,0.0382466255839444,21.5368123114555,21,185933
23485,133140,19332,0,12.4021450253578,0,107071
23497,28100,37175,0,0.382358255070991,0,3301
23498,358876,10843,93.698768877009,164.026131535651,51447,1416081
23501,127813,2505,0,0,0,0
23502,251423,NA,0,0,0,0
23512,245655,36624,0,0.131236565584803,0,1133
23514,303501,37076,0.116561144636783,11.0237556780858,64,95171
23517,218319,33598,0,49.0617417729883,0,423563
23520,40724,36551,44.677522485702,251.969688512355,24531,2175321
23524,93385,28741,0,1.40560964110466,0,12135
23526,81968,28941,0.506312472016026,40.8489737150366,278,352660
23527,323946,NA,0,0,0,0
23533,183684,35765,0.131131287716381,25.4808591412547,72,219983
23539,21723,NA,0,0,0,0
23540,220259,6266,0,8.27033608363186,0,71400
23543,253557,34217,0.27319018274246,51.7348904583952,150,446641
23549,183055,34795,0.389751327379243,26.9431101597389,214,232607
23551,202281,7175,0.224015949848817,35.0791980708087,123,302848
23554,385090,NA,0,0,0,0
23557,355758,15845,0.123846216176582,38.0326578671735,68,328346
23558,306534,NA,0,0,0,0
23565,198838,NA,0,0,0,0
23567,120548,18623,0,0.088147419602855,0,761
23568,380658,NA,0,0,0,0
23573,192477,18580,0.688439260511,25.7924446323608,378,222673
23576,256853,5751,0,0.49401937530378,0,4265
23579,160330,18115,0,35.9917149849103,0,310726
23585,57398,10761,2.14545356847079,17.2958905323237,1178,149320
23586,290809,35566,4.01407441842922,14.5544015347411,2204,125652
23595,358149,4804,0,0.139344738215814,0,1203
23596,122068,24286,0,0,0,0
23598,91719,23773,0.13477382348628,5.02034883104723,74,43342
23605,317295,28731,3.28010346079447,43.9816241265467,1801,379705
23610,276024,12653,25.5687798368093,24.4383798029818,14039,210983
23615,95580,20342,62.5441604370589,117.686998301119,34341,1016023
23622,130095,31508,0,0.0434366390947052,0,375
23632,326481,13996,0.941595496519013,37.6450872154112,517,325000
23637,292495,39388,0,13.6451278896919,0,117802
23638,261871,3912,0.0455316971237434,3.48350262435777,25,30074
23646,339364,NA,0,0,0,0
23660,209773,30727,0,108.952295587805,0,940614
23663,122935,14368,0.0200339467344471,8.31412021583933,11,71778
23667,259310,19658,0.213088342539119,4.81972947394849,117,41610
23673,296123,NA,0,0,0,0
23674,356251,23168,0,0,0,0
23681,57800,5072,0.13841635925618,24.3730510977834,76,210419
23687,168966,36378,0.318721879866204,12.7176687717417,175,109795
23704,357373,NA,0,0,0,0
23706,200327,37506,0,25.7415948068606,0,222234
23710,107936,24582,0.48081472162673,27.6121502328349,264,238383
23717,108491,29163,0.393393863149143,32.9426945825372,216,284403
23725,384691,14445,25.688983517216,85.9898348657428,14105,742373
23732,339354,12112,1.28945766254441,2.67036874050489,708,23054
23735,211569,3082,0,0.973212377796568,0,8402
23740,202442,NA,0,0,0,0
23745,346188,19461,0,0.964293387902455,0,8325
23746,284309,37076,0.27683271851236,27.646552050998,152,238680
23747,148505,28043,34.24165750494,59.1008178005565,18801,510233
23748,97013,28424,0.105633537327085,16.6539549220227,58,143778
23749,253545,5943,0,0.553209035510165,0,4776
23754,75887,26030,12.1551418641545,64.2000475681998,6674,554256
23759,268732,32439,19.8663900890317,74.1018638162288,10908,639741
23763,266064,19701,0.287760325822058,32.90273287457,158,284058
23765,86131,1535,0.00182126788494974,7.06407165821251,1,60986
23769,293914,6232,0.535452758175222,36.2493232125013,294,312950
23772,220052,17429,0.682975456856151,79.3263069355023,375,684845
23773,111434,649,0.123846216176582,24.9968012351833,68,215804
23779,130266,NA,0,0,0,0
23782,25425,25273,0,0.285176014536438,0,2462
23788,353386,13677,0,30.1105098825248,0,259952
23796,6683,15496,0.027319018274246,33.216287493315,15,286765
23805,216870,NA,0,0,0,0
23812,356161,19658,0.213088342539119,4.81972947394849,117,41610
23815,324653,NA,0,0,0,0
23819,137219,30160,0.442568096042786,10.0345586171024,243,86631
23820,272193,31876,0.034604089814045,3.32956317540613,19,28745
23833,375006,NA,0,0,0,0
23837,7947,39516,0.00364253576989947,15.2429012221515,2,131596
23840,308104,21026,0,22.0167003001738,0,190076
23841,210353,934,26.7271062116374,91.3657849821787,14675,788785
23851,177943,5027,0.954344371713661,20.9712093549237,524,181050
23852,5683,11301,0,52.029217124901,0,449182
23854,285518,7460,0,0.221237281789032,0,1910
23856,202305,33519,44.4043323029595,71.1060098601075,24381,613877
23857,301875,8771,0.985305925757807,52.7859412934495,541,455715
23860,384207,16807,0.0400678934688942,2.04001623396253,22,17612
23863,243187,25977,4.65698198181647,33.812354012732,2557,291911
23865,355360,18080,0.231301021388616,32.2697162541632,127,278593
23881,254005,20680,0,1.11580038506479,0,9633
23882,79483,21017,41.4556995972259,32.3064346930779,22762,278910
23885,129507,37175,0.0182126788494974,7.9156614465439,10,68338
23886,190890,8513,0,0.00208495867654585,0,18
23891,321255,27662,2.66997871933631,70.6810257832049,1466,610208
23894,180502,13770,0.0746719832829392,55.7707913010001,41,481484
23895,286583,NA,0,0,0,0
23896,181350,26675,0,10.7407804532635,0,92728
23897,352649,21839,0.307794272556505,55.8153862504706,169,481869
23899,390347,18080,0.00364253576989947,4.36578763764942,2,37691
23900,328793,7891,7.80049035123972,57.4088738345396,4283,495626
23905,204100,18549,8.9460678508731,39.4665302814491,4912,340725
23909,9719,5249,0,0.710855077664548,0,6137
23915,259979,39593,21.4946035781768,43.8982257794849,11802,378985
23916,378757,29321,0.300509201016706,39.0143259107138,165,336821
23920,156344,1943,0,4.93984625992504,0,42647
23922,296798,17077,0.00546380365484921,17.0123361523134,3,146872
23925,245733,NA,0,0,0,0
23926,211902,14729,0.118382412521733,18.0730009634873,65,156029
23928,224200,NA,0,0,0,0
23929,318315,36755,0.362432309104997,22.7670537616551,199,196554
23935,219516,16202,0.193054395804672,7.01217935337403,106,60538
23936,2472,32124,0,0.149885362636129,0,1294
23940,230547,14014,0.595554598378564,59.4960333007996,327,513645
23941,35133,21691,0,2.79060135751903,0,24092
23942,370059,33570,0,45.5671193690223,0,393393
23955,99071,32856,0.584626991068865,34.7087704126091,321,299650
23961,268733,8943,0.129310019831431,15.8814777323625,71,137109
23967,260243,2784,0.795894065723034,48.8160641422686,437,421442
23970,11313,32362,0.0236764825043466,8.71929718531474,13,75276
23979,199420,32250,0.101991001557185,30.8799754652078,56,266595
23988,375892,26496,0.386108791609344,21.5549977843565,212,186090
23994,355514,NA,0,0,0,0
23997,96864,31076,31.5407172315595,116.327489412974,17318,1004286
23998,161227,377,0,43.7749815554935,0,377921
24000,191607,21837,0.00728507153979894,64.921327439247,4,560483
24002,240891,NA,0,0,0,0
24003,151951,16816,0.0418891613538439,31.4891308918719,23,271854
24004,96467,NA,0,0,0,0
24007,307036,13214,26.7489614262568,180.049270626981,14687,1554413
24010,287431,33227,0,0.00196912763895997,0,17
24017,207857,39273,0,0.0254828282688937,0,220
24019,74191,31076,15.6647250784527,84.6985504587354,8601,731225
24020,17593,25017,0,0,0,0
24025,25180,6985,0.55002290125482,25.4995079383061,302,220144
24028,184980,4909,10.0989304220463,29.7011629956963,5545,256418
24031,234461,10254,0,11.3351095071167,0,97859
24045,263805,NA,0,0,0,0
24046,105378,34869,0,6.71287195225212,0,57954
24054,123644,22646,1.83583802802933,51.9292549394643,1008,448319
24061,150272,9702,0.0182126788494974,310.617722786988,10,2681645
24062,194078,2877,8.07732306975208,58.5923195455545,4435,505843
24066,29065,15001,40.5905973518748,29.2469894973221,22287,252497
24072,53831,2784,0.216730878309019,14.1876804697442,119,122486
24075,352751,6625,0,0.0855991367759657,0,739
24080,65851,NA,0,0,0,0
24083,357880,9071,3.1198318869189,6.76905000548127,1713,58439
24088,351062,31025,0.0728507153979894,2.12851114667814,40,18376
24090,163835,21094,1.83583802802933,53.3027793831577,1008,460177
24091,195789,21000,0.0182126788494974,13.2369393132392,10,114278
24100,4888,37076,0.269547646972561,24.6247519424575,148,212592
24103,286810,29261,0,0.378419999793071,0,3267
24120,57057,31561,62.5933346699525,75.4921837603721,34368,651744
24131,76081,NA,0,0,0,0
24135,21920,NA,0,0,0,0
24138,292592,18009,28.6795053843035,15.43297995483,15747,133237
24139,312378,NA,0,0,0,0
24141,9991,NA,0,0,0,0
24142,319866,35321,0.00910633942474868,25.5056469832981,5,220197
24143,280700,6772,0,0.0401933700423005,0,347
24144,150601,22270,0.0218552146193968,2.63133368083845,12,22717
24152,57537,3186,0,0.156024407628181,0,1347
24157,346257,32058,0,61.1571662108187,0,527986
24159,91649,2170,0.863280977466175,23.9433179483398,474,206709
24174,291023,17297,0.100169733672235,97.9944477701059,55,846012
24182,358943,7142,0.120203680406683,3.63999035613629,66,31425
24188,69446,21828,1.63003475703001,57.946909004126,895,500271
24197,251414,30574,15.3223267160821,56.9462446704216,8413,491632
24198,51088,36138,0,6.03792449623919,0,52127
24207,46541,16426,0,9.25397325481116,0,79892
24210,248260,14193,2.67726379087611,29.934794198507,1470,258435
24212,300955,NA,0,0,0,0
24213,15656,19406,1.21114314349157,59.2581163495982,665,511591
24220,152120,NA,0,0,0,0
24225,42462,26640,0,0.0624329292587896,0,539
24228,78156,25338,0.774038851103638,36.3748840572444,425,314034
24229,212302,27911,0,27.9114576339569,0,240967
24231,174395,NA,0,0,0,0
24232,313366,NA,0,0,0,0
24234,53934,NA,0,0,0,0
24241,241517,NA,0,0,0,0
24242,52537,NA,0,0,0,0
24248,291344,30755,0,0.031042718073016,0,268
24252,67294,NA,0,0,0,0
24269,215910,7099,0,6.92125198886912,0,59753
24273,129425,13559,0.220373414078918,33.1257076219229,121,285983
24279,297434,13153,0,19.6111213115902,0,169308
24280,79997,28833,0,0.420466666436746,0,3630
24282,2669,NA,0,0,0,0
24288,299686,6985,1.43698036122534,63.7392717006831,789,550278
24289,81714,35133,0.0455316971237434,15.1304292846556,25,130625
24297,9784,39283,0,7.59087121715309,0,65534
24301,32620,29486,0.652013902812005,6.59113353174936,358,56903
24302,15890,21142,0,0.129730762096186,0,1120
24304,104007,31894,0.00546380365484921,13.3775581928685,3,115492
24309,357994,18080,0.249513700238114,31.1538000380608,137,268959
24310,261767,6433,59.4388986932196,52.3053583185057,32636,451566
24311,36636,17834,116.12221907651,31.6756188623852,63759,273464
24312,58312,31316,0.307794272556505,20.3456059209223,169,175649
24314,224329,10046,0,20.8168065818217,0,179717
24315,29712,23128,3.25824824617508,105.502152302272,1789,910828
24318,363341,NA,0,0,0,0
24322,127212,NA,0,0,0,0
24325,18111,13289,0,46.2436884595614,0,399234
24326,282677,NA,0,0,0,0
24327,187081,32091,0,33.1906888340085,0,286544
24328,104864,602,0.194875663689622,39.6584623107289,107,342382
24334,272120,22250,0.418891613538439,9.39239134472629,230,81087
24336,314336,18115,0,36.2973930930994,0,313365
24342,31440,9587,0.245871164468214,9.89787799275107,135,85451
24343,158774,16947,0,5.27297632402204,0,45523
24350,162304,NA,0,0,0,0
24358,24609,25122,0,34.6891949672571,0,299481
24360,312269,38722,0.0182126788494974,2.57063821714345,10,22193
24363,385459,18862,6.31615702500568,30.860631681931,3468,266428
24365,75042,22923,0.404321470458841,28.6215018943583,222,247097
24366,313482,NA,0,0,0,0
24373,396187,15664,0.0855995905926376,14.5127023612101,47,125292
24375,202321,32050,0,15.3257204140254,0,132311
24389,224131,34576,0.27865398639731,86.9445142775257,153,750615
24391,231338,28575,0,1.42240514155461,0,12280
24393,303233,16601,76.1563166091732,51.5345027633717,41815,444911
24396,322887,6478,34.3618611853467,34.294558622202,18867,296074
24401,349688,26176,0,20.4226335609169,0,176314
24411,293148,37006,0.0746719832829392,6.97511342134655,41,60218
24418,129124,NA,0,0,0,0
24422,8993,16290,0.183948056379923,10.1645210412738,101,87753
24424,131443,15664,0.0855995905926376,6.97569257653448,47,60223
24431,89247,2979,0.116561144636783,23.7285672046555,64,204855
24440,209509,32178,0,3.47029788607298,0,29960
24442,344442,25977,4.59505887372818,33.3815783839501,2523,288192
24444,81331,5754,0,21.5384339459817,0,185947
24446,361365,29215,0.908812674589918,31.4502116632431,499,271518
24447,8886,27034,0.120203680406683,15.6898931961954,66,135455
24454,24330,30470,0.182126788494974,21.1931416229382,100,182966
24456,285294,2007,0,5.6662226966261,0,48918
24458,98925,21347,1.60453700664072,3.05203200935036,881,26349
24464,308622,22128,0,57.7585677370114,0,498645
24471,277877,21153,0.0746719832829392,17.9247372353774,41,154749
24472,5008,30759,0.103812269442135,13.1272473206454,57,113331
24476,40162,19350,0.0291402861591958,14.2057501116076,16,122642
24479,172172,12485,0,19.5396535613998,0,168691
24481,368355,NA,0,0,0,0
24483,42793,10843,102.983592554483,183.45354482163,56545,1583803
24488,119054,24295,0.601018402033413,28.5276787539137,330,246287
24489,367861,NA,0,0,0,0
24490,272884,13906,0,11.6919849339188,0,100940
24494,297079,10767,0,34.64251505911,0,299078
24495,375579,5752,0,10.5517441999234,0,91096
24496,10797,23180,0,0,0,0
24507,123065,13770,0.0746719832829392,57.8530858636814,41,499461
24509,209713,32395,1.76116604474639,20.320238923691,967,175430
24511,74948,NA,0,0,0,0
24515,367086,3659,0.295045397361857,47.1579428392268,162,407127
24517,119806,2071,0.116561144636783,19.9408922755973,64,172155
24522,283501,10973,1.25849610850027,55.0452256815621,691,475220
24525,46218,NA,0,0,0,0
24526,383700,1915,0.0947059300173862,24.6269527321716,52,212611
24528,108606,36993,0.245871164468214,9.33215920518163,135,80567
24532,164252,28103,0.0637443759732407,18.2025000635084,35,157147
24540,3162,3289,45.7520705378223,37.2645822569415,25121,321715
24542,325001,30036,0,0,0,0
24553,382305,1932,0,0.774677979374369,0,6688
24569,248363,20890,0.322364415636103,36.3767373538458,177,314050
24570,287132,36949,8.46343186136142,56.3829583346415,4647,486769
24571,277624,4751,1.28581512677451,38.9331283533661,706,336120
24578,108616,18685,0.187590592149823,33.5450159779837,103,289603
24591,7566,3215,0.0801357869377884,6.49731039130479,44,56093
24593,109914,5133,0.180305520610024,30.1167647585544,99,260006
24600,133932,18173,15.6137295776741,85.6935390715982,8573,739815
24613,343487,1956,0.156629038105677,29.0627023165229,86,250906
24622,258203,31073,44.7685858799494,50.6251132872849,24581,437060
24625,364201,17181,0.202160735229421,44.1068374781771,111,380786
24631,323011,26115,0.360611041220048,22.8883288580076,198,197601
