"acc_id","char_id","playtime"
33289,173431,87.786281
33296,47814,79.448860725
33305,87241,17.5502324
33315,82628,9.49837892
33316,283432,8.590204791
33319,324093,29.15988251
33320,100251,88.53529
33326,327525,9.3298521
33329,391336,13.34407649
33330,309589,91.795827
33343,120589,4.26233327
33344,74010,32.54681085
33345,301743,29.8105854
33355,177166,5.34371596
33363,153585,6.38062624
33365,157912,84.471913
33367,343210,3.59992786
33371,68283,43.3770231
33394,309091,16.391608
33397,127076,18.2173203
33400,82087,20.319228555
33407,267707,31.868020711
33410,352172,45.48595258
33414,79693,17.7468479125596
33415,204086,90.117576
33423,33288,15.4623678
33427,150489,83.0745362
33428,258817,88.266116
33431,213913,54.307882041
33433,221307,85.019625
33438,97551,33.3871047
33442,351316,37.23748161
33446,228386,36.99873733
33453,36648,74.6739274532853
33464,369113,90.742532
33467,323556,42.7895187
33473,293141,25.00053869
33477,258127,4.22254206
33480,103687,88.104613
33484,204513,6.0131434
33485,308416,36.6616823
33490,117035,32.81364519
33495,354790,31.71821789
33505,151568,24.530066006
33506,89252,10.947244511
33508,312742,11.0385293
33511,96027,66.406731655
33512,373827,91.634322
33517,137833,52.994776091
33519,162168,83.537987
33525,166033,81.503955966
33527,232864,12.829130896
33533,141720,80.160424
33534,104074,60.33975056
33541,232600,22.96650856
33546,68502,78.8988107
33558,294685,9.599027
33560,132657,76.39898761
33568,10371,5.280518185
33570,182803,16.98379439
33580,361467,65.9479644
33582,132120,17.62747497
33585,348320,69.9434641
33589,207222,7.70309638
33591,322782,87.636474
33594,33284,35.3392114
33598,212155,15.63323535
33601,58641,12.108209
33604,306425,0.807526029
33605,197828,15.2985229738083
33611,240976,87.6809515
33612,248178,59.623511638
33613,186559,32.2940207
33621,326258,35.09344481
33626,6757,18.1073102
33630,34423,22.51008159
33637,154783,5.214979655
33641,338976,70.26413085
33647,148145,88.96831
33649,9737,79.488653
33650,9405,26.94328214
33657,184768,53.20543537
33659,229803,27.93572013
33668,270271,19.48361234
33676,71578,90.541236
33680,105178,20.5228642
33683,201533,14.4722711177321
33686,213628,28.5934435
33699,216457,32.76215152
33700,281838,91.793486
33707,278752,50.2960027
33711,162326,14.31778805
33713,376477,80.818148692718
33716,32015,38.43589928
33723,81311,16.5297071
33725,82396,63.3006786
33733,105168,12.29078138
33755,112489,28.48577543
33761,155102,84.734062
33764,21222,81.852721
33765,251332,5.34605633158877
33771,369533,9.40943348
33775,353217,56.8685584
33776,186807,89.539426
33781,223688,85.2021938
33787,347157,2.282139101
33792,238076,87.393045
33796,211143,14.8795456
33797,194105,91.643681
33798,174798,13.301943925
33803,222617,86.70020811
33804,385567,3.503960783
33809,346618,24.21642
33823,348139,28.8907089
33825,294682,28.71515759
33831,254068,91.346421
33833,95500,8.309325661
33835,174105,87.760526
33836,300894,34.0307867899378
33844,164393,12.1690663
33845,23906,27.5214237
33853,98254,10.425278461
33855,224948,13.660064015
33858,88391,27.7835763
33860,190411,67.125314
33863,70483,39.3768458
33865,206991,12.02862701
33876,318078,33.8552382
33877,141240,16.19031169
33881,246740,90.964895
33882,201076,90.922763
33883,124822,19.4016912
33891,334028,8.64169896
33895,99807,27.13053492
33897,199011,7.55329436
33898,260054,4.18509148
33899,30943,89.705616
33901,380210,77.007558
33907,28790,13.09596724
33913,276413,6.5046807
33915,215180,89.342815
33921,150757,6.58192206
33922,28190,88.247388
33923,251602,91.643685
33925,316309,81.7778141
33926,48842,73.330387386
33927,134522,89.10874468
33929,231385,29.3096848
33930,270954,18.044111786
33936,115941,35.1449379
33942,354770,6.0857035
33943,110591,78.46110328
33950,333831,76.820314
33952,141530,34.89448739
33962,239831,49.4159165
33963,77805,76.7032712
33968,23205,25.46398755
33969,291556,17.536187321
33973,243375,25.7846576
33979,275957,23.61018837
33981,317350,22.304104261
33984,119078,90.911061
33985,333213,50.696252127
33990,34418,86.498918
33991,197776,88.727223
33996,123945,39.117026
33998,163112,3.92761987
34006,338859,24.6049675
34008,80924,27.16330427
34009,258644,82.22253694
34017,137430,17.74450704
34019,26403,91.552399
34029,306135,32.48829696
34033,200702,33.5158418
34036,38050,88.926181
34038,137107,90.925102
34044,372111,84.741083
34045,325579,29.3284073
34051,210283,90.969576
34055,131845,62.3971865
34058,115139,51.9602087
34064,234937,73.2531486
34065,143878,22.0138623
34067,187481,35.8962872
34068,291663,3.22542281
34073,27599,69.07741551
34081,103364,91.37919
34086,376785,20.7592721
34087,233299,74.6762683
34088,112190,79.8163424
34092,144035,78.08894004
34093,25081,82.636836
34094,277337,90.536554
34097,69054,88.575079
34109,251119,11.9747922
34115,34279,8.3561399
34119,210874,23.4954973
34123,97506,8.5316885
34124,208030,7.4432833
34125,207848,51.276733
34130,2137,5.71822056
34131,194939,86.817251
34136,152330,13.6647458
34138,298915,29.2511677
34147,297361,21.838313
34153,272267,91.823914
34157,194062,0.18725239
34168,149164,40.0626566
34171,192118,89.785203
34193,305364,33.1624025
34200,375451,81.31905
34201,260101,59.56031276
34208,134361,22.315807
34210,104645,20.56499551
34212,54449,27.13989694
34217,27578,6.9377019
34218,24400,6.35019757
34219,152865,86.803207
34223,2577,9.573280097
34224,123592,65.7349645
34225,101073,90.185452
34230,125604,23.1678045
34239,88189,80.74090293
34241,119154,3.30500511
34242,57392,19.60298824
34249,192771,13.1474609
34253,339862,74.3251727759072
34256,191177,53.0673345
34257,263399,33.5486088
34262,59456,7.370723871
34265,379680,14.53780959
34267,309517,74.7511683
34280,241743,37.8132859
34283,324379,26.2668311
34289,92373,23.85829801
34292,375661,3.5929058
34295,153012,8.208677811
34298,111878,41.21425593
34305,217728,16.28159831
34309,158155,28.340654815
34310,293627,28.82048752
34312,196726,13.27151525
34319,161555,82.3021242
34320,115271,87.224522
34323,321545,37.3685638
34329,267195,37.5862409
34332,380964,6.4672305
34335,44655,88.694451
34346,82745,87.8588403848702
34351,71283,76.544107
34353,70807,25.95084538
34356,360444,11.97479254
34361,9680,91.547718
34362,55750,79.200751
34363,330477,41.08786211
34366,156738,15.399171387
34379,246702,11.3919688
34384,80007,23.3059062
34391,33421,5.10731012
34392,12677,11.49963934
34393,309335,14.8280503
34400,20419,84.1840053457293
34403,60629,88.376124
34405,77992,24.6330534
34413,48592,71.841733
34414,173208,12.1948129
34417,336196,32.5912838
34419,305403,10.25207079
34422,313950,31.1119927
34430,322089,14.58228204
34432,14713,15.2844788
34437,320013,19.10910911
34439,47654,42.4337396
34440,376997,32.4578661
34442,125111,15.7643127
34444,306495,1.624414879
34445,352692,13.058515525
34446,131780,10.809145266
34469,288129,75.202909
34471,17622,18.212637555
34475,287920,39.9105124
34476,390607,88.75297
34477,140972,83.636295
34487,239803,32.79726053
34490,178305,75.5212447
34495,101649,24.38962781
34507,289883,41.59578202
34509,141022,9.416455831
34510,155701,24.3123861
34511,94715,67.26809491
34513,72395,11.7126388
34518,195050,89.211742
34522,265053,28.74558685
34525,375747,88.12801
34530,304458,7.40349236647457
34536,70008,34.5293457
34540,28227,31.22199953
34541,272043,38.7963606
34542,296643,67.49279804
34547,34484,85.396467
34549,102186,29.6841885
34558,37039,47.611272
34559,360195,90.117575
34560,373218,35.889263975
34561,197039,12.13395606
34575,355332,10.671047195
34577,123211,89.574542
34579,384009,3.894850265
34582,43457,54.516203
34585,390447,34.1150474
34596,69216,83.9195111
34599,369023,28.86261973
34604,22369,80.2283079
34605,303055,90.084808
34606,134235,91.777102
34609,261191,38.5693186
34614,197419,79.3084289
34622,373963,8.8078853
34625,22165,4.66726629
34628,33959,24.91159331
34637,333261,42.412672
34640,324795,67.092542415
34641,159683,76.848394
34642,186045,8.70957835
34643,137301,47.26485287
34649,190903,69.54789054
34650,105689,89.373249
34652,36089,35.6271157
34659,160164,30.41213216
34660,299185,78.2410901
34675,110032,86.9553402
34678,80791,91.648365
34685,48992,7.8856671
34686,117967,20.8575784
34691,253121,74.6692427
34693,239394,31.5239454
34695,51838,30.06805649
34697,154558,3.49693874
34699,181221,28.6215313515977
34710,275210,77.695709
34711,162932,90.714443
34717,79495,34.8827835
34719,53493,89.705621
34720,150411,16.384585751
34730,168963,25.857216466
34731,204991,31.3343528695393
34734,257572,4.44724478
34746,24100,10.97533186
34748,83756,4.6017282
34749,377317,90.822115
34754,345986,5.500539766
34762,277559,83.413935
34778,387396,78.6624085
34779,4635,9.96885027
34800,194265,3.34479643
34805,72624,48.0115191
34809,324141,85.73352649
34824,337416,45.51872275
34826,348744,3.95804798
34828,341100,8.07291952
34833,216932,11.81328735
34837,229244,34.14547865
34843,246166,45.0529314
34847,200991,37.5534716
34850,55260,91.093628
34851,58214,44.7790763
34860,153987,24.3381337011953
34862,103981,90.978938
34863,229881,24.4481437
34866,205189,58.895567955
34871,60910,12.8033841
34875,348809,34.0378104
34876,1901,1.575261034
34882,219859,32.13485591
34890,54459,57.9405797
34897,264534,91.536014
34903,33924,90.117576
34904,254190,6.972812116
34906,49166,74.7183983
34907,207912,24.90925261
34912,364683,84.071658
34914,280697,77.90168466
34923,192284,17.14763976
34929,262100,67.3032035
34931,123175,37.4785716
34932,318534,29.9510239
34942,307450,48.2292061
34949,357705,57.23370334
34952,386760,88.247388
34957,233916,75.8442546
34965,30304,91.643685
34971,219854,81.122432
34972,143543,80.1534038991836
34979,333399,91.039795
34991,87258,90.922763
34993,229658,90.723806
34994,377069,13.16852693
35000,133622,91.524311
35001,52590,36.26377
35005,337251,68.1996753279883
35009,175834,31.3390306
35011,275882,68.4196928
35016,334928,67.59344209
35017,231738,30.9200557
35018,288581,80.256389087
35021,212632,18.4864948
35024,236967,14.476952971
35027,7671,54.2634113
35038,300987,15.5559941
35040,349579,26.7138964
35042,240089,81.159885655
35050,391365,30.46596752
35062,304385,39.095959
35067,221763,24.1953527
35072,166721,71.6638414
35076,164912,40.2733137
35087,62777,0.0468131
35092,355039,11.251529751
35095,101625,47.0541921
35099,366162,23.4510235
35102,292001,87.856497
35106,363311,13.8543371
35110,277603,89.944364
35111,310992,91.524309
35113,139690,22.50305818
35121,365360,8.5527541
35122,145542,88.350382
35129,112963,88.846595
35132,24784,82.4331961
35134,25240,57.71822021
35139,360312,8.57382039
35144,376290,91.648365
35147,235887,77.7284866
35148,297682,60.27889624
35150,357052,18.81418491
35154,122831,21.5550959594504
35167,156780,72.99333501
35178,237668,18.09092373
35181,225557,88.867657
35191,247656,83.5028758
35193,158493,41.8977311
35203,289349,91.475156
35207,2681,89.499644
35213,246830,20.485415316
35219,321958,29.8433548
35220,89177,86.812564
35222,21863,41.13935743
35225,335739,52.9245552
35240,352687,91.049157
35241,226360,33.6586198
35243,238689,70.999095006
35244,154914,63.5277219
35248,80381,40.7554903
35250,122036,51.1433199
35257,222819,78.90115
35258,207840,79.659521
35259,174841,5.57075944
35260,54940,19.2612525
35263,344071,25.8619004
35267,138530,90.571665
35271,253556,88.577419
35276,331384,20.5556348
35277,159910,86.3397543786874
35282,290307,23.16312291
35286,101305,19.85343914
35287,394354,10.0203449
35294,114488,5.1307162
35301,317594,18.7088571
35302,388384,25.9859551
35303,145834,70.079223
35304,296340,90.204181
35306,356753,18.03240761
35315,306114,9.210477821
35322,134922,39.7373036
35332,141902,90.536553
35333,397348,91.643684
35336,235856,88.984695
35348,304542,30.824088746
35353,24160,47.372522111
35356,191134,4.56661809
35362,33130,29.2769127
35363,239573,79.867838
35371,388650,79.5776
35375,366929,79.657182
35377,140474,90.838498
35381,84441,1.212459445
35385,105545,91.554737
35386,327803,8.695533811
35388,102257,29.9229344
35406,264513,81.712276
35409,279357,11.122793476
35415,339562,35.9782121
35420,138256,44.4654303
35425,125191,29.3822439
35426,238561,30.243606
35437,344452,29.3073434
35439,74104,15.801763706
35440,194755,82.021242152
35441,172474,51.4429205
35447,116268,12.7869998
35463,288992,33.2185802
35472,25161,88.476773
35473,194059,62.3363335
35474,61979,82.039967
35475,185787,89.63072
35476,349456,15.51152229
35477,303642,90.815092
35478,124013,34.6814851
35481,240885,91.365147
35488,150458,6.79258191
35494,79686,63.628376
35498,31297,13.26683312
35500,74894,21.70489526
35512,310861,42.8012214
35513,338740,34.2016539
35515,41697,6.95408672
35519,262740,18.535647307
35521,379749,78.252791
35522,358891,20.4222176721167
35528,382002,26.0983069
35529,103934,87.861182
35530,90979,62.874683
35533,65569,23.2333433
35538,252326,0.032769176
35543,241234,6.090384194
35546,112290,87.233886
35547,292767,44.3390338
35548,377573,58.0739984
35555,24255,2.724522724
35558,259970,11.3685622
35570,352716,19.3525373564212
35574,168505,68.1856282
35575,343222,83.657361
35580,396995,40.31310445
35585,62387,65.58750251
35589,147919,24.80392412
35591,132337,90.206522
35593,339863,87.781602
35595,84108,12.192473226
35597,182179,7.41285503
35598,154267,26.46812848
35608,250033,81.74505
35610,147959,32.151239
35613,168995,5.24774903
35616,322786,34.2063357
35618,331861,4.5057613
35620,217266,6.5725598
35623,39161,83.0745375
35624,341022,82.8006783
35631,147671,34.145482
35637,167952,31.31796837
35643,274078,31.882068
35648,313831,91.299608
35652,119494,20.04069161
35654,86132,67.602805
35659,174919,82.262336
35662,128014,90.405469
35670,76941,89.534748
35677,296039,64.7027369
35685,244166,89.675193
35686,198150,69.84281069
35687,270999,18.28285867
35689,20757,76.939677
35691,297753,9.9641693
35698,144146,82.1827441
35700,125670,13.002339448
35704,212205,15.921137166
35707,393210,2.29852348
35711,24250,87.6879740530186
35712,23536,89.6845540744362
35713,323434,3.901871996
35716,278548,3.9650697
35719,155047,88.600827
35722,289202,6.34317542
35723,160143,17.58300075
35731,333362,7.93013939
35744,133224,38.56229589
35746,162998,8.68383022
35753,262812,5.09326573
35756,89969,35.222180925
35757,347952,66.657182355
35770,365235,36.3620764
35771,6617,16.63737701
35775,338293,27.02052356
35777,182889,24.445803521
35779,93238,0.411955311
35782,169779,63.0993847
35790,300114,22.56859868
35794,161714,81.9088977
35807,390464,79.753146
35810,154642,87.29006
35812,264235,5.3858474
35814,60075,5.70651728
35816,220890,53.8748628
35820,284482,34.8219259
35824,33145,82.25765245
35825,379339,91.517289
35833,369074,80.766648
35841,363719,25.676989
35842,244714,59.5743547
35855,208640,88.355062
35860,99451,8.660424466
35861,278056,80.490452
35863,199529,20.8763042
35870,34583,11.30770541
35874,105546,85.6001038
35878,107226,63.7875362
35880,165505,17.9692104
35882,167814,38.9461613
35887,192740,72.380084451
35893,391450,89.560498
35895,8600,24.18365001
35900,278747,83.921857
35906,38233,90.103532
35907,243940,53.6361157
35909,128566,36.3667616
35920,127290,88.364427
35922,291628,28.73388437
35923,377671,58.3244477
35924,163222,8.43806185
35925,298231,20.7335254
35936,346869,7.77565676
35939,329653,3.78483935
35940,360429,91.372168
35941,206204,91.000004
35944,134886,3.48289468
35953,40903,90.997664
35955,220850,41.2657519
35959,172198,32.6895914
35969,129940,15.56301568
35971,64778,70.8820629
35983,324830,29.731002675
35987,390725,6.329131846
35990,173986,17.9551662
35996,272957,90.281423
35997,31444,9.273676
35999,65058,61.68094578
36005,216057,31.406910916
36019,117587,75.96596778
36022,1591,16.73802586
36027,335299,89.942023
36030,120520,87.060675
36032,361707,36.12801375
36037,74765,77.0637368
36038,49158,17.85217713
36039,6168,68.2230792
36045,12418,29.7824966
36048,202783,25.7869973
36051,176267,82.180409
36057,151675,31.369460331
36062,69807,22.154303193
36076,110553,62.6125268
36078,150051,11.17428832
36086,313222,79.0181795
36088,351180,18.802483491
36089,152071,91.545376
36090,255398,42.2675518
36091,137534,30.30680447
36092,24577,88.408892
36093,4114,90.307171
36096,323222,43.0540126
36097,286724,89.225781
36102,247828,6.33147233
36103,289797,79.411413
36106,7628,61.8845851
36107,242872,8.267194206
36110,97332,37.839031
36114,86421,76.7969026
36116,40007,90.115235
36136,190309,39.85667703
36137,233671,5.59182515
36143,261559,43.6672623
36148,178014,89.841374
36152,262991,15.584081356
36156,294316,70.8984474
36157,146522,77.6980563
36165,63444,32.00845991
36170,113104,27.86315924
36172,295627,74.636475
36174,254080,77.0028771908752
36175,63835,14.77655534
36183,36978,40.2499068
36184,351347,7.90673378
36189,132598,11.225783341
36193,50363,79.75548828
36196,145738,30.9130349
36199,123814,4.28573958
36205,128654,18.66438431
36208,235876,41.09254186
36211,343499,27.5705782
36212,176786,60.459123385
36217,2788,16.2301031
36220,65628,79.004137
36227,22850,71.4531861
36228,323401,22.86352001
36236,356162,11.43644202
36238,327687,3.059236445
36247,308584,2.258732252
36249,344716,39.58516201
36255,105620,14.46056874
36266,184629,87.947785
36268,353521,57.16582356
36274,135179,89.937339
36275,371782,4.22956395
36281,192568,8.22506256
36282,257556,39.87305971
36287,362176,88.132701
36292,153068,10.3152674
36293,89066,65.9409383
36299,149375,33.871621282
36305,336344,8.97641233
36306,5096,16.23478526
36307,310957,14.46056853
36309,114479,88.369108
36316,371504,4.3068056
36320,277692,19.4929763
36326,178651,32.2003946
36334,114919,32.8791822
36335,140400,31.28753909
36341,93186,25.61847072
36346,11970,18.3062652
36348,218805,83.633959
36350,10163,38.1503389
36352,257100,11.9467039
36354,51627,82.89430367
36356,389452,91.0655431204234
36358,83338,90.129274
36365,305128,75.1607834
36366,117091,40.6782481
36368,182868,17.62513266
36373,160664,51.74486427
36377,231794,39.06085455
36383,335392,34.7563899
36385,81114,61.87756
36393,60665,61.077058
36402,188517,24.6190115
36403,132199,74.706691006
36406,373391,19.20273551
36411,102557,5.795461931
36419,286660,64.92743651
36421,224392,91.2317270796088
36422,59328,9.350917966
36423,227684,49.963629
36430,37309,24.3474953
36432,152080,24.2749355
36439,135226,77.7261443
36445,169542,36.1420589
36446,171352,88.188875
36447,369321,33.305185
36453,349710,91.571123
36456,355504,89.057256
36457,13203,21.15952421
36458,173644,19.1044279
36461,387121,30.1335964
36464,338565,47.068238366
36465,386246,0.685811961
36466,104175,74.7581913
36477,52586,80.450664326
36478,336460,90.971917
36480,4700,80.366395
36495,74585,16.628013302
36499,355012,89.792225
36500,264681,30.37936242
36504,238692,58.7644901
36516,112524,3.91591599
36522,81102,86.04483
36530,326117,60.75170573
36532,282883,40.79528193
36540,302958,89.092362
36541,379211,21.64403852
36546,15836,9.0794017
36551,283273,6.141879211
36558,88232,79.9801891
36565,78413,39.685807
36566,280874,6.2167803
36567,143370,10.83723365
36573,102665,18.514582216
36577,200956,78.7162377
36578,372989,17.5010794
36581,29262,22.4492249
36588,211448,74.795638
36589,690,84.518723
36590,80521,29.31436547
36593,359915,79.479297
36596,256566,24.4972971
36599,292849,16.616311756
36600,223595,1.799963955
36602,234806,50.909249681
36620,385176,45.3150857
36621,31842,89.876484
36623,337556,50.867120446
36626,336315,18.77907746
36632,344730,15.45300585
36634,78369,10.43229952
36635,74575,3.7286639
36640,396299,88.888731
36641,190468,3.731004481
36646,275373,5.8048248
36647,147054,3.19031317
36649,45687,36.4884764
36660,205995,88.614878
36664,81698,43.4449006
36668,136426,65.9807303
36671,344809,90.847861
36675,144163,4.978573655
36679,373178,10.91681544
36682,318978,37.1719433
36684,34741,8.70489642
36685,362526,4.3793658
36686,30025,90.997663
36687,197226,55.3143649
36690,161879,19.0903844
36693,304510,38.7097565
36703,335753,89.42708
36704,151153,16.2230824
36706,154736,73.2695312
36715,293872,4.669607146
36721,39272,46.25603027
36723,311115,18.055813786
36724,313914,4.690673001
36725,30459,90.4359063582801
36730,302302,20.7967223
36734,44486,15.106588855
36737,163778,11.806264352
36739,311413,1.591645542
36740,94080,24.974792436
36743,215803,22.484334126
36744,160913,21.8008627
36745,185707,16.021783746
36746,112199,81.53906943
36758,303829,81.3354326
36761,55831,40.7227191
36766,377974,38.5927228
36772,271471,9.52880788
36779,87485,27.285018457
36782,293257,36.81616754
36785,83659,78.40726919
36792,216566,34.9459844
36807,53794,87.414112
36814,140394,37.0666153405037
36818,160343,81.471184
36824,1438,9.4726318
36838,32286,87.549875
36839,88407,18.54969233
36840,219372,66.90763299
36842,261895,87.814373
36844,65287,38.3586597
36846,341594,30.39106836
36854,137456,11.14854162
36855,377200,37.0010795
36866,117480,87.458591
36872,132920,85.274755
36876,358623,5.7486492
36878,85363,6.81364764
36882,54581,89.555813
36883,73438,13.4049329
36893,180024,29.88782706
36895,13861,51.6559212
36902,46247,9.36262089
36905,173807,21.8944884
36906,190524,37.9654268
36917,212592,86.534035
36919,27714,27.7297423
36920,261726,89.040876
36924,257167,40.9357176284757
36927,339394,85.335611
36931,25054,80.45768478
36940,7977,6.02484676
36941,191361,88.834890521
36946,180350,87.201113
36947,173128,25.368020936
36948,28521,21.189951541
36950,290415,82.805365
36955,130223,12.2978026
36963,229889,6.38296684
36964,71206,64.0122418
36965,258419,32.37594229
36967,79422,36.7248776
36968,281722,90.012249
36969,15446,85.26305655
36970,71353,5.6058686
36972,89006,83.444358
36979,88473,2.73154463
36981,171478,49.500174966
36988,202053,7.35902001
36990,363642,33.6328741
36992,246452,14.6829298
36995,317327,90.578687
37002,193956,90.878287
37003,356259,87.6224308013982
37008,116104,90.920422
37021,58853,21.95066316
37024,90193,84.120812
37026,131995,26.00702019
37037,281734,71.43211991
37043,2490,55.07093697
37046,271417,7.78501914
37049,376406,74.7862805
37050,16091,13.308965116
37052,225039,5.1307163
37065,66235,3.335433455
37068,352355,50.9771363
37070,265740,88.4767775
37075,100203,31.9031291
37076,65236,5.530968252
37078,219804,90.55294
37081,393310,37.5511311
37096,283914,31.783758172
37107,252920,16.12009201
37109,161277,21.95534647
37112,36214,11.122792952
37121,371133,84.301042
37122,338833,17.3770251
37134,275078,71.84173007
37136,353448,24.1157721
37142,235234,76.2445068
37151,153521,16.16456562
37153,233880,90.12694
37154,279930,7.3005037
37156,227703,6.88620789
37162,223294,76.2117344
37163,124256,43.5057596
37168,65757,86.084621
37171,334757,14.73910504
37174,1326,14.04627208
37179,327191,43.09380573
37180,201623,7.6562835
37188,319878,22.7815975
37198,14767,80.087865
37202,348127,88.376129
37203,225867,52.25044407
37214,138051,17.1967939756407
37217,301235,32.08804078
37218,394219,91.643685
37221,220367,22.7371256
37234,163201,30.660242
37242,220016,89.094706
37244,123361,25.8010408
37253,82209,18.92653761
37254,333865,86.9296
37255,164093,17.16168446
37263,192670,35.1168496
37265,192726,25.32822928
37267,384837,25.833811366
37268,393890,3.314367682
37273,29132,20.820128057
37275,317838,86.557436
37283,254042,40.79996076
37284,269920,9.5334886
37287,17407,75.6499788
37291,192046,6.54447179
37302,260397,7.76629361553931
37303,348193,25.8174278
37306,189846,6.933021
37307,386027,11.98181399
37309,242373,35.27601619
37311,176168,26.5570733
37315,271010,79.92635875
37317,110145,15.024666065
37318,143969,82.372345
37321,157379,25.6652844
37322,279199,9.191753491
37323,214178,84.593622
37326,93975,66.797617471
37331,44565,28.415554746
37337,351029,12.80806416
37342,272474,11.50900058
37346,79135,51.609106856
37348,178838,35.6013654
37349,281983,39.7841186
37350,227072,29.6888726
37354,93623,10.605509366
37357,127284,59.1577210880061
37359,325335,26.64835958
37361,297183,27.6080281
37365,325263,90.183114
37367,261759,33.94886063
37371,245378,91.086608
37373,14691,91.224706
37389,230925,17.5221456
37392,214624,31.08155868
37394,182427,75.96830586
37395,150078,37.42473562
37397,347056,20.49945878
37399,55883,30.8732426
37400,396462,19.698956
37401,251723,5.973352655
37403,150460,90.990642
37405,109101,6.62639460080578
37408,220299,86.447422
37418,284633,91.636663
37419,138935,3.447785205
37426,38457,38.1339551
37427,352686,59.03132546
37431,381854,65.896466172
37438,121807,88.942561
37446,49893,88.113977
37448,315250,37.13215459
37451,224272,27.14457734
37458,132401,80.7292013
37461,327741,32.7598103
37462,393055,22.596685852
37464,17193,85.005581
37472,303010,59.37072106
37473,329525,32.51638311
37477,256214,76.9303229
37482,378218,88.322283251
37487,337020,8.70489708
37490,60372,14.0696783
37495,322233,84.925995
37498,118842,18.212638671
37500,64488,91.236409
37506,345019,89.565179
37510,100598,56.100825542
37513,280832,47.5808391801584
37514,125055,82.03996265
37518,330715,66.42546043
37519,200957,14.8842267
37521,198007,25.1924717
37530,243251,83.2758404
37534,203719,61.568597
37536,34261,3.723982446
37538,218567,17.5010793
37549,100456,62.1116278
37557,343556,27.931038
37558,220915,51.595062741
37562,320172,14.9989187
37568,189217,14.1352169
37571,138974,68.9042109
37573,201924,4.31850893730703
37575,386285,11.8086055
37580,115585,9.683291
37581,215342,36.603165956
37582,4513,6.617031675
37584,343576,91.126398
37586,132682,88.778717
37590,219649,8.945983915
37593,18449,15.41087479
37600,196311,11.7922212
37601,373301,16.7216411
37603,148444,0.931580821
37611,248968,3.976773121
37614,44741,10.830211785
37615,232129,78.0280865
37619,300604,86.243787
37629,360521,27.870180685
37630,49630,24.7173178
37645,320986,91.032771
37647,190009,65.2644922
37653,315840,61.7441487
37655,378947,38.2556682
37656,361419,88.436975
37665,382610,79.909974
37678,2673,20.44562426
37680,182652,87.4960407
37693,156575,8.0003596
37703,262456,36.8910696
37704,122209,84.511698
37710,335465,31.14007621
37711,209606,38.9719092
37714,11917,91.643684
37716,310551,91.002345
37717,103710,35.0349257
37720,362599,25.46164685
37721,8258,10.48145453
37732,276865,45.495315
37736,344986,28.40385007
37740,129225,32.3314714
37741,384526,8.9623681
37742,152358,23.62657518
37745,366838,12.21119796
37746,93863,9.96885133
37750,299205,89.593267
37751,293260,80.520879
37755,11454,9.42581774
37757,328139,9.24558839
37761,97724,44.5730992
37763,213441,77.721464
37768,231821,45.8908901
37771,354081,77.480376
37775,355964,4.7960025
37780,322494,81.660779
37784,146567,85.47137
37786,24328,14.26863378
37790,7078,8.749369206
37795,45762,77.2392831
37797,130000,63.644758855
37798,40008,29.2581918273604
37800,308384,35.9688512
37801,120622,31.0043204
37808,162094,91.615597
37813,248293,29.39863227
37821,251772,77.7003973
37824,348492,13.954985885
37828,207316,63.810941851
37831,166536,57.9990989
37833,339121,74.7511688
37834,352733,39.06085419
37839,359859,77.2790723
37840,393646,19.03654915
37841,334623,38.8455097
37846,261253,76.832016
37847,294397,68.4220339
37853,305550,69.4659683
37858,215051,11.59794571
37862,299599,72.272412
37870,356925,4.89899149
37878,246593,24.7922196
37888,339120,91.37685
37889,29420,80.644938555322
37906,176283,26.53834771
37907,228360,26.7490105
37910,62524,3.663125316
37913,102962,22.11216988
37921,327016,79.9427461
37923,24943,81.70525945
37924,216613,90.108213
37925,210046,86.55275
37927,395186,14.70165657
37928,334224,86.021422
37934,71822,83.060491
37936,318709,88.261435
37947,310459,29.86207908
37948,70272,84.3478609447991
37951,386750,91.404935
37956,310282,17.4846951
37958,83959,88.727221
37961,95680,78.0561703
37962,43902,86.707236
37967,58898,19.7621526
37970,242028,25.7003954
37972,225652,62.05311192
37974,203888,42.88314578
37978,235213,68.5999239
37981,89871,19.4227576
37984,375712,23.10695038
37988,138542,41.1604212
37989,187571,42.40798951
37991,375067,14.12585463
37992,202876,79.6595212
37995,15319,86.143136
37999,205462,52.1708661
38003,251280,51.57166016
38005,99732,17.17338702
38006,115932,25.85956166
38008,325988,21.3865668
38009,339299,60.8593783
38018,367452,55.0803001
38022,33699,85.508824
38024,316726,42.25116702
38032,222255,55.8784635
38035,305216,59.27241204
38037,101883,6.965789831
38039,145206,2.40385231
38049,145244,20.34731707
38060,250511,91.135761
38071,166273,30.3185076
38073,238796,85.813106
38074,157623,27.48163421
38078,127276,79.355232
38079,328797,55.237120935
38081,233802,17.16168406
38088,4014,12.019264721
38092,220292,78.0327695
38095,62852,28.087863645
38097,335011,14.8678415725685
38101,378399,35.32282994
38109,196286,91.891795
38122,370127,37.4504837
38126,53785,90.674653
38130,390039,5.575441
38134,289837,3.62099347
38140,168681,12.805724791
38144,189793,67.71515675
38145,84265,76.1204473
38147,351638,34.92959692
38153,303994,39.7092157
38155,31445,21.64169883
38160,283070,12.0426708
38164,16619,64.433564
38168,308307,13.23874603
38180,239291,2.81112696
38184,391837,4.59704662
